Word,Meaning
"झूठ पकड़ने का, लाइ-डिटेक्टर",Lie detector
चुपचाप पड़ा रहना,Lie doggo
लेटना,Lie down
थोड़ा-आराम,Lie down
स्वामी,Liege
स्वामी,Liege lord
देर तक सोना,Lie in
लम्बी नींद,Lie in
छिपकर रहना,Lie low
धरणाधिकार,Lien
लेफ़्टिनेंट,Lieutenant
निर्भर होना,Lie with
"जीवनअ, जीवन, जीवन, जीवित दशा, जीवन, जीवन, जीवन, आजीवन, आयु, जीवन, जि़दगी",Life
जीवन आश्वाशन,Life assurance
रक्षा-पेटी,Lifebelt
"जीवन शक्ति, जीवन का आधार",Lifeblood
जीवननाव,Lifeboat
रक्षा-पेटी,Lifebuoy
जीवन चक्र,Life cycle
"जीवन काल, आयु-सीमा",Life expectancy
जीवनदायी,Life giving
शरीर रक्षक,Lifeguard
जीवन वृत्त,Life history
आजीवन कारावास,Life imprisonment
जीवन बीमा,Life insurence
झिवन रक्षक जैकेट,Life jacket
जीता-जागता,Life like
जीवन रेखा,Lifeline
आजीवन,Lifelong
जीवन-पर्यन्त पीयर,Life peer
रक्षा-पेटी,Life preserver
जीवन रक्षक,Life saver
जीव विज्ञान,Life sciences
आजीवन कारावास,Life sentence
आदमकद,Life sized
पूरा कद,Life size
आदमकद,Life size
जीवन-अवधि,Life span
"जीवन-अवधि, जीवन अवधि",Lifespan
जीवन वृत्त,Life story
जीवनचर्या,Lifestyle
जीवनरक्षी,Life support
खतरनाक,Life threatening
जीवन-काल,Lifetime
"उठ्ना, ऊपर उठाना, चुराना, खोदना, उठ्ना, ऊँचा उट्ना, ऊँचा होना, लिफ़्ट, ऊँचा उठ्ना",Lift
उड़ान की शुरूआत,Lift off
उड़ान भरना,Lift off
"रौशनीई, चमकीला, कुछ कम, रोशनी देना, जल्ना, जल्ना, प्रकाशित करना, उजाला करना, आग लग्ना, प्रकाशित करना, रोशनदान, दृष्टिकोण, दृष्टि, लाइट, सुर्यप्रकाश, मन्द, दीरे-दीरे, बत्ती, दीया, उजाला, किरण, नम्रता से, चमक, रोशनी, प्रकाशद्रशी, बत्ती, हलकेपन से, प्रकाश, लाइटहाउस्, दिपक, बुद्धि, कलेजे का टुकड़ा, बत्ती, फूटलाइट, प्रकाश, जल्ना, उजाला करना, उत्सर्जन, अंगार, प्रकाश, दिन का प्रकाश, उजाला, जलाना, उजाला, प्रकाशमान, प्रकाशपुंज, प्रकाश, स्वर्गीय ज्योती, बिना भार का, लेज़र, आसानी से, हरजाई, हल्का, मन्द, हल्की, लघु, कम, बलुई, कम, मामूली, सुगम, अयचित, हल्का",Light
